evmTokenAddress,evmReceiverAddress,source,amount,formattedAmount,sudtArgs,transferTxHash
0x0000000000000000000000000000000000000000,0x5fb45a090fa369bf17079c3c138ee2419caad38e,BSC,400000000000000000,0.4 BNB|bsc,0x578cd6ab8c0800e6fbc17b58633857dac5626883af89f842e79cb8f7af24de75,0x9326ab743adea74a97804660b848be7f82cf808a7139ed53505d967f99424633
0x0000000000000000000000000000000000000000,0x5fb45a090fa369bf17079c3c138ee2419caad38e,Ethereum,700000000000000000,0.7 ETH|eth,0x9657b32fcdc463e13ec9205914fd91c443822a949937ae94add9869e7f2e1de8,0x0454a04d45fa9507716078dec29b6cc55323a9a02a4c97ff29e27ad48b8b9489
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x11af340398c8c8213d3780ef422b4a9a59765846,Ethereum,271111736,271.111736 USDC|eth,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501,0x1ee5caccc60074a9aa9f623ece78e5e228388637478233a7a2d160fda0c2a500
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5fb45a090fa369bf17079c3c138ee2419caad38e,Ethereum,2000000000,2000.0 USDC|eth,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501,0xe87bf11e88f343755bb6e3bfc5d86a4a53a7e05a718c69aa410ef32c688787f7
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x78886d6af3561a61a91c3f62a7134901cdf05b26,Ethereum,111000000,111.0 USDC|eth,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501, demo txs
